"id","index_name","item_name","index_type","std_index_name","std_item_name","std_type"
"00a0c46ba08193f85101babd0788e383","肝","腹部彩超(肝\胆\脾\胰\肾)","other","肝脏","内科|外科","\N"
"00a1c4ff509344d38fe060fbdc7570b0","癌胚抗原测定定量(CEA)","癌胚抗原(定量)","sh_item","癌胚抗原CEA","肿瘤标志物","血"
"00a21f127063b29a6fa7b34a6dc49227","左氧氟沙星","支原体培养及药敏","sh_item","左旋氧氟","衣原体/支原体/药敏","血"
"00a2d27525bd3c998ce056da405c55e9","全血铜测定(CU)","微量元素五项(年龄＜7岁)","sh_item","铜测定","微量元素测定","血"
"00a2e867f67ac7314ab28b7d8e04f0a4","小结","DR颈椎侧斜位片","part_item","小结","|颈椎|颈（DR）","\N"
"00a389a7d0a86f7429dce9b38462472b","糖链抗原CA72-4测定","MJ12种肿瘤标志物检测(男)","sh_item","糖链抗原CA724","肿瘤标志物","\N"
"00a398adb8650e41bc5f25e5d4049709","天门冬氨酸?基转移酶","肝功11项","sh_item","天门冬氨酸氨基转移酶","肝功能","血"
"00a3ec3b5444c7e876353cfe0acfc475","HPV-51(高危型)","人乳头瘤病毒分型25型(HPV25型)","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00a5aef2325fb9bbd1c1ab09a864834b","血清间接胆红素","平安人寿肝功12项","sh_item","间接胆红素","肝功能","血"
"00a5ba461d955a360d8d816a128ee2de","详见单独的纸质报告","男性肿瘤高发10项基因检测(美因基因)","other","详见报告","基因检测","\N"
"00a5cac8d250b9b226bc30c2d61ea335","CA724","男性肿瘤标志物20项","sh_item","糖链抗原CA724","肿瘤标志物","\N"
"00a5e805034686165f2f6faee9553ee6","酮体","尿液分析11项镜检","sh_item","酮体","尿液分析","尿"
"00a66e0ba02e9f744d431005aa2e180a","四肢关节","外科9项检查","other","四肢关节","内科|外科","\N"
"00a771a71c75114dd34bab037d0a013b","梅毒螺旋体DNA测定","免疫8项","sh_item","梅毒","梅毒检测","血"
"00a774e0e07eb58124531feed56614b2","小结","骨密度检测(CX)","other","小结","\N","\N"
"00a7a062eb7a9942e3360f593ebba51c","血清促甲状腺激素","B甲功五项(T3、T4、FT3、FT4、TSH)","sh_item","促甲状腺激素","甲状腺功能","血"
"00a7a3839fb86e3240f46383cd9b4a48","HPV(53)高危型","HPV-25分型","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00a8cd3eae2a2ac9ce8570b8a96d85f9","甲胎蛋白测定(AFP)定量","肿瘤标志物筛查2项定量(AFP.CEA)","sh_item","甲胎蛋白AFP","肿瘤标志物","血"
"00a95499c8ff0f52273773837cf44f9b","糖类抗原15-3","女性肿瘤相关抗原(四项)","sh_item","糖链抗原CA153","肿瘤标志物","\N"
"00a97ddca845d839541f475fe42b36a4","牛奶","过敏原检测(成人)","sh_item","牛奶","过敏检测","血"
"00a9db2482afa00a373373fe6687f98b","描述","VIPDR胸部正位片(不出片)","part_item","描述","|胸部（DR）","\N"
"00aa4c06dcd5238e73d42174c2ee171c","鼓膜","职业健康体检项目：耳鼻喉常规检查","other","鼓膜","耳鼻喉检查","\N"
"00aa9886df71f875f9103d711bf4e294","幼稚粒细胞计数","血常规(五分类)","sh_item","幼稚粒细胞（计数）","血液分析","血"
"00aadca209edc3954c330f3e954a7b9d","子宫","子宫附件超柳","part_item","子宫","|附件|子宫（超声）","\N"
"00ab1e54e25af38f0e61fad708487298","小结","(AM)男性泌尿生殖彩超","part_item","小结","|泌尿|生殖（超声）","尿"
"00ac79c78fd196b3698a486b5abc87e1","细胞管型","尿常规1","sh_item","细胞管型","尿液分析","尿"
"00ad5e6b81804d0df9c9c055068ef4d3","血清白/球比值","(AM)肝功八项","sh_item","白蛋白/球蛋白","肝功能","血"
"00ad72a77fa09b9abb9eb34781c0cb42","肝脏","彩超(肝、胆、胰、脾、双肾、前列腺)","part_item","（肝脏）（）（）","肝|脾|腺|胆|肾|前|||列|胰|双（超声）","\N"
"00ad8cf9bc14caaeabcee07fd875b99b","HPV59型","HPV-DNA分型(人乳头瘤病毒检测)","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00ad992862a09773d969a102fc172e62","HPV16-18","人乳头瘤病毒(16/18型)","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00ade686a9beb95c5fec8e40f84ad903","幽门螺杆菌尿素酶B(HPUREB)","HP抗体分型","sh_item","幽门螺旋杆菌","幽门螺旋杆菌检测","\N"
"00ade90bb86c1f0dfa0fcbdef70c887f","详见单独的纸质报告或电子版报告","美因基因APOE诱发心脑血管分型检测","other","详见报告","基因检测","血"
"00ae2c87d44cb33ff9d0ff7a0d0c267d","小结","2020磁控胶囊胃镜-外送","other","小结","\N","\N"
"00ae4c27b34e99992325015c400e4fef","描述","DR胸椎检查(正位)","part_item","描述","|胸|胸椎（DR）","\N"
"00ae8e974cad8425b2c44a59c9dbca10","A-L-岩藻糖苷酶(AFU)","男性肿瘤检测全项(18项)","\N","\N","肿瘤标志物","\N"
"00ae9eb4ecf99f2ee7fce2e5130e72ab","Β氨基半乳糖苷酶","OY阴道炎检测","sh_item","Β氨基半乳糖苷酶","妇科常规","\N"
"00aeacf043f5363f2aec37276ee48d80","检查结果","左膝关节正侧位(DR)","part_item","结果","|左膝|膝|关节|膝关节|左膝关节（DR）","\N"
"00aefdd3feb9f50201bff42ee3de48a4","肿瘤标志物(CA153)","肿瘤常规套餐五(女性)","sh_item","糖链抗原CA153","肿瘤标志物","\N"
"00af6df3ca55bd44a0975937f3c63a63","CA724","(TM)12B","sh_item","糖链抗原CA724","肿瘤标志物","\N"
"00af7861b54acaa359b2401436c272a8","右眼眼压","眼科检查(裂隙灯)","other","眼压（右眼）","眼科检查","\N"
"00af81d540810a7aca912cd2c0a1a634","尿葡萄糖","尿常规(11项)","sh_item","葡萄糖","糖尿病检测","尿"
"00af96d1c5c8cfb1af6f5b8e14e722ee","胃蛋白酶原II","胃功能评估三项(PGI、PGII、G-17)","sh_item","胃蛋白酶原II","胃功能","血"
"00b048f402b62ed8ab82f7310e1d6f35","其它","(JZ)眼科一般检查","other","其它","眼科检查","\N"
"00b05ae0e734e78715cad172132cde1d","人乳头瘤病毒66型","人乳头瘤病毒HPV(23种亚型分型)","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00b098ade0fdf80761390152c8b84dda","F-PSA/PSA(C12)","前列腺肿瘤标志物2项","sh_item","游离前列腺特异性抗原/总前列腺特异性抗原","肿瘤标志物","\N"
"00b0f61140dd79b27965ed1517a582c4","小结","(基因)男性全套疾病风险筛查套餐76项","other","小结","基因检测","\N"
"00b1991741af4debad0cc3c7883e9263","左肾","彩超(肝胆脾胰)","part_item","肾（左）","|肝|脾|胆|胰（超声）","\N"
"00b1a91a2176eb7a803c79d53bef096f","孕酮(P)","女性激素三项","sh_item","孕酮","性激素","血"
"00b1c303b4099973162b27f3e58eb99a","CA211","肿瘤12项筛查(男)","sh_item","糖链抗原CA211","肿瘤标志物","\N"
"00b256fe23e296d3bf63a37ac97e27b9","梅毒螺旋体抗体","传染类9项","sh_item","梅毒","梅毒检测","血"
"00b26e68cd7eec377ce277750d651027","糖类抗原CA125测定","肿瘤C6检测(女)","sh_item","糖链抗原CA125","肿瘤标志物","\N"
"00b2810eb6d782abe2d89258f35c5231","天门冬氨酸氨基转移酶①(AST)","肝功能8项","sh_item","天门冬氨酸氨基转移酶","肝功能","血"
"00b2973fdac52a436d76b006fe97ebbc","描述","『特价』32排螺旋CT(单部位不含片)","part_item","描述","（CT）","\N"
"00b3f935197d01b4bbe8c047a33a2889","全血铁","微量元素全血6项","sh_item","铁测定","微量元素测定","血"
"00b54ff745de85bb2012c54a74ca8888","描述","肝胆胰脾彩超","part_item","描述","|肝|脾|胆|胰（超声）","\N"
"00b56fa0552c75985310f977df4d3cc5","维生素C","尿液分析(11)镜检","sh_item","维生素C","维生素检测","尿"
"00b604787af3e7d82d7e7739d5e36b03","睾酮(TESTO)","性激素5项(男性)","sh_item","睾酮","性激素","血"
"00b60c081855d42103298c0735bf4ab6","HPV-DNA-31型","2019人乳头瘤病毒检查25分型","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00b663d59eb0a6fb1fdc697363821a8e","描述","螺旋CT(甲状腺)(无片)","part_item","描述","|甲状腺（CT）","\N"
"00b6c9ee9c3b8cf18e72e857dae478c2","主动脉根部内径","心脏彩超-图文","other","主动脉内径（根部）","心功能","\N"
"00b6e11d2207d86bdaec85597516f6a7","HPV-DNA-73型","HPV-DNA分型检测23","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00b79aa857ca08e5901a37cc043018c2","CA199","男性肿瘤5项","sh_item","糖链抗原CA199","肿瘤标志物","\N"
"00b7c3d0e43e733f81ed25123f3f55af","鼓膜","耳鼻喉科检查(306)","other","鼓膜","耳鼻喉检查","\N"
"00b889dc34b8869afe311768ae4f567d","小结","核磁单独出片","part_item","小结","（MRI）","\N"
"00b8c7fa3543cd377ea5f191449eedfa","血清Γ-谷氨酰基转移酶测定(Γ-GT)","不用210","sh_item","r-谷氨酰基转移酶","肝功能","血"
"00b8e318d70e40346e5a3d8a1679c243","乙肝病毒E抗原","乙肝5项(定量)","sh_item","乙型肝炎病毒（E抗原）","乙肝检测","\N"
"00b918b88e1209edec0506a73ffc0a8e","血清谷丙转氨酶","?功二项(ALT、AST)","sh_item","丙氨酸氨基转移酶","肝功能","血"
"00b94b0c9dc8fa004c289d5a5980f13b","描述","胸部肋骨三维重建(CT+图)","part_item","描述","|胸|胸部|肋骨|骨（CT）","\N"
"00b9b758402a11e9327a0ce1ffa70fba","缺齿","口腔检查2楼","other","缺齿","口腔检查","\N"
"00b9fb6da67719b355ca7a793f09a22e","小结","基因心脑疾病心脏血管","other","小结","基因检测","血"
"00ba07108407b84d887ce52343870f73","平均红细胞血红蛋白浓度","血液分析18项(血常规)","sh_item","平均红细胞血红蛋白浓度","血液分析","血"
"00ba582481cf88b7355630e162a8cb0d","描述","螺旋CT(胸部)(含片)","part_item","描述","|胸部（CT）","\N"
"00ba5da34bdca70668dd49ea2000c7a7","HPV18(高危型)","人乳头瘤病毒基因分型(HPV)全项","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00ba690baeda40bda133d3488af8efa0","左附件","喀什妇科彩超(子宫、附件)-无图文","part_item","附件（左）","|妇科|附件|子宫（超声）","\N"
"00ba88a7b296c1fd7c01784a7cde1079","糖化血红蛋白测定(HBA1C)","M糖化血红蛋白测定(HBA1C)","sh_item","糖化血红蛋白","糖尿病检测","血"
"00baa71c811378fb4635321fecaeab22","小结","单部位低剂量螺旋CT平扫(活动赠送)","part_item","小结","（CT）","\N"
"00bb4a3d6700b80f6ac73a0879dbb011","直接胆红素","肝功十六项","sh_item","直接胆红素","肝功能","\N"
"00bb6e97b9384863f19a4f64b63f6717","全血铁测定(FE)","微量元素5项(儿童禁查)","sh_item","铁测定","微量元素测定","血"
"00bc40deb854863a1fff6bba3e676331","C-CA242(C12)","蛋白芯片检测C12(女)","sh_item","糖链抗原CA242","肿瘤标志物","\N"
"00bd1e0b87ce3287ccdd8fde31b565df","抗链球菌溶血素O","抗“O”","sh_item","抗溶血性链球菌“O”","风湿检查","血"
"00bd252460ee07df0861638cf9fbd539","听力结论","电测听(汉阳、武昌)","other","听力（小结）","耳鼻喉检查","\N"
"00bd2f3d75b613d41e69ba0dcf3878d9","F-PSA/PSA(C12)","肿瘤标志物12项(男)","sh_item","游离前列腺特异性抗原/总前列腺特异性抗原","肿瘤标志物","\N"
"00bd686b3e27a7defcfe6daa8d67581c","鼻咽黏膜","正常","other","鼻咽黏膜","耳鼻喉检查","\N"
"00bd8253713867ad6a4b7895865462c1","中性粒细?比率(NEU%)","血液分析(五分类)","sh_item","中性细胞（比率）","血液分析","血"
"00bdcc878eabcf9465ed660eaad9972c","胸部正侧位","胸部正侧位","part_item","（胸部）（）（正位|侧位）","胸（）","\N"
"00bf1b326689b18c0e0e92a37b2dbeaf","小结","红外热成像-(胸部)(热CT-胸)","part_item","小结","|胸部（TMT）","\N"
"00bfabad1d05a0e10a21a5f51b3dcb7a","游离/总前列腺特异性抗原(FPSA/TPSA)(计算值)","肿瘤标志物(男)5项","sh_item","游离前列腺特异性抗原/总前列腺特异性抗原","肿瘤标志物","\N"
"00bfb7540bab2fd9019eafaeca2b5264","糜烂部位","外科检查(肛门指检另收10元成本费)","other","糜烂部位","内科|外科","\N"
"00bffebe1ac41f36fad70c9881d50173","右侧附件","(337、332)妇科检查","other","附件（右侧）","妇科常规","\N"
"00c0546f14f1082d7c31acd6ac3d0c5a","糖类抗原CA125(C12)","C12蛋白芯片检测(女)","sh_item","糖链抗原CA125","肿瘤标志物","\N"
"00c0be56feef4984f3dcf28680596972","红细胞(便)","粪便常规检查","sh_item","红细胞","粪便分析","粪便"
"00c0f66d024f8ef8f253d1c134da322f","全血粘度(低切)","血液流变学","sh_item","全血粘度（低切）","血流变","血"
"00c1d9f0083266e49e1ca6286b403351","血清白蛋白(ALB)","血清白蛋白测定","sh_item","白蛋白","肝功能","血"
"00c1fde3212d0606e6588aa1a4237a02","总前列腺特异性抗原测定(TPSA)","前列腺特异性抗原(T-PSA)","sh_item","总前列腺特异性抗原","肿瘤标志物","血"
"00c2064d4df75f42367f80b507834b47","胰","颈动脉彩超(双侧)-无图文","part_item","胰","|颈动脉|动脉|颈（超声）","\N"
"00c26a0412389e315ad8375d690c8f0a","血清肌钙蛋白I测定","肌钙蛋白TNT","sh_item","肌钙蛋白I","肌钙蛋白","血"
"00c28d9cdae6cdab26d232eca4876041","小结","热CT头部","part_item","小结","|头部|头（TMT）","\N"
"00c2e98ff7230dcdff47856c06a63148","糖类抗原(CA153)","肿瘤标志物检测C6(男士)","sh_item","糖链抗原CA153","肿瘤标志物","\N"
"00c343c64484eb8f4a98bf3d41586546","总前列腺特异抗原测定(PSA)","蛋白芯片检测(C12男)","sh_item","总前列腺特异性抗原","肿瘤标志物","血"
"00c3615c5568740afc9208f1c5976a9f","舒张压","身高、体重、血压、BMI","other","舒张压","一般检查","血"
"00c39ca6933edbb6776a8f01d1c9f005","EB病毒衣壳抗原IGA抗体(VCA-IGA)","肿瘤标志物7项(女)","sh_item","EB病毒","EB病毒检测","\N"
"00c3e57e0f540c961baef920a9367564","描述","右侧髋关节正位(DR)","part_item","描述","|髋|关节|髋关节（DR）","\N"
"00c485ef09e30a2410a8575443072daa","描述","胸部CT检测","part_item","描述","|胸部（CT）","\N"
"00c493ee1337df03eba5581fb4479da5","HLA-B7","人类白细胞抗原B27(HLA-B27)","\N","\N","\N","\N"
"00c4f2739888062ed4ca75b5ac9b9c0a","HPV53(高危型)","人乳头瘤病毒检测","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00c546ed1914dffcc583502c9f38640d","肝","B超检查(腹部)","other","肝脏","内科|外科","\N"
"00c586543551f58410c18e54dc6fda0e","HPV53型","HPV25型检测","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00c5fe96516e3d745deb149c9c376570","血清总蛋白(TP)测定","肝功能十三项","sh_item","总蛋白","肝功能","血"
"00c63e5281a6ad44867c67a2d0f92960","平均血红蛋白浓度(MCHC)","血液分析(三分类)","sh_item","平均血红蛋白浓度","血液分析","血"
"00c6576f1148eac19985133cb98a9993","红细?聚集指数","血粘度检测","sh_item","红细胞聚集指数","血流变","血"
"00c65b75002db7fddefefbaeb47c4a9d","PH值","尿液分析(十一项)","sh_item","酸碱度","尿液分析","尿"
"00c6925a7c59855a11ca36105b7d6a16","红细胞分布宽度-标准差","\N","sh_item","红细胞分布宽度","血液分析","血"
"00c6ccaf41841f943e34d3665510ca3a","小结","全身功能检测(法国全进口鹰眼)","other","小结","眼科检查","\N"
"00c75c27e067ab2e6dc9876f71b3a69d","总铁结合力","贫血检测五项","sh_item","总铁结合力","贫血检测","血"
"00c7df1ae7823a96a6dfdbe947fde865","全血粘度(中切)","血流变()","sh_item","全血粘度（中切）","血流变","血"
"00c8effaebaac552226f720e1e9bbe6d","红细胞分布宽度-标准差(RDW-ST)","全血细胞计数+五分类","sh_item","红细胞分布宽度","血液分析","血"
"00c92759fb3420a087ccc4d82171269a","村委会名称","个人信息","\N","\N","\N","\N"
"00c985180d4e785ade8096551cdc1aa8","血清类风湿因子","类湿因子RF","sh_item","类风湿因子","风湿检查","血"
"00c9a88c174f0acb764274bdae02fd61","人乳头瘤病毒82型","HPV-DNA检测","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00ca14d0bb15aa3cca1b339de66fd280","CEA","肿瘤12检测?男)","sh_item","癌胚抗原CEA","肿瘤标志物","血"
"00ca964df536e7ddbbfa0136d6bf4852","HPV-DNA-35型","人乳头瘤病毒检测","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00cab26a9f5ae3f397d9d35132806ecb","HPV82","高危型HPV-DNA23分型定性","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00cabbb80eeb3b4adc3a8544362c8c0f","小结","下肢血管彩超(动脉或静脉)","part_item","小结","|下肢|静脉|下肢血管|血管|动脉（超声）","血"
"00cadf352d75fa3dc281553886f283a2","乳腺","外科检查(女)","other","乳腺","内科|外科","\N"
"00cb7edf36d4926b555901d0c3781d57","癌胚抗原","肿瘤筛查","sh_item","癌胚抗原CEA","肿瘤标志物","血"
"00cc10967cc3f07394ff78e7f46c56ab","鼻窦压痛","耳鼻喉","other","鼻窦压痛","耳鼻喉检查","\N"
"00cc23c6712d613340c5b8a82d5f4d60","血清高密度脂蛋白(HDL-C)","血脂六项(血脂四项、APO-AKAPO-B)","sh_item","高密度脂蛋白胆固醇","血脂","血"
"00ccd0f02a29198afad90d7b5067a32e","白蛋白/球蛋白(计算值)","肝功4项(增)","sh_item","白蛋白/球蛋白","肝功能","血"
"00ccf0b7c0c780a037eec9a951eea9c2","小结","(外)颈动脉彩超(双侧)","part_item","小结","|颈动脉|动脉|颈（超声）","\N"
"00ccf8e74d7bfb1a79eb1951bc87aae1","HPV42(低危型)","人类乳头状瘤病毒检测(HPV)(右)","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00ccfc187f4e7197b89695c5e9a4c024","小结","全脊柱功能评估(优)","other","小结","脊柱检测","\N"
"00cd496f788b3dcfa8ce50155b9b4443","主动脉根部内径","双侧颈动脉彩超","other","主动脉内径（根部）","心功能","\N"
"00cd50679c9e89cef8991bb795b551ba","血清碱性磷酸酶","生化全套(21)","sh_item","碱性磷酸酶","碱性磷酸酶","血"
"00cd8119ce6a0dcbc8a6f9aadc9177ff","生殖支原体核糖核酸","泌尿SAT-MGRNA","sh_item","生殖支原体核糖核酸","尿液分析","尿"
"00ce3371ddbb3b8a4fb232d419199721","透明管型","尿常规检查","sh_item","透明管型","尿液分析","尿"
"00ce6341a70b02da80e86b49c588d1e9","甲胎蛋白","女肿瘤标志物联合检查C6","sh_item","甲胎蛋白AFP","肿瘤标志物","血"
"00ce9807cba69bc9f0357950556a7272","无爪螨","过敏原特异性IGE抗体检测(19项)","sh_item","无爪螨","过敏检测","血"
"00cee9d75e6926f4a2dce5a4d9a616f1","血清直接胆红素测定(D-BIL)(结合胆红素)","慈铭-生化全套(21项)","sh_item","直接胆红素","肝功能","\N"
"00cef2f17e64adea6cc2657163f96559","屋尘","过敏原十项","sh_item","屋尘","过敏检测","血"
"00cefe007f928fc2bde01d4c8ebf9bbe","收缩?","一般检查(1)","other","收缩压","一般检查","\N"
"00cf0df73399f4f8a894fc19b9afb051","描述","DR股骨正侧位片(不出片)","part_item","描述","|骨|股骨（DR）","\N"
"00cf183140d6d3c3a92d26db035f4591","肺动脉干","心脏超柳检查","other","肺动脉干","心功能","\N"
"00cf48f02566517a2fc5dfb01e9b1f46","糖类抗原15-3","肿瘤标志物联合检测(女)","sh_item","糖链抗原CA153","肿瘤标志物","\N"
"00cf8309520b0d1689055779039cf90f","口腔黏膜","2019(赠送)口腔检查","other","口腔黏膜","口腔检查","\N"
"00cf8eb6d538bf99a6c7d599133fb247","肝脏压痛","内科(职业病检查)","\N","（肝脏）（压痛）（）","内科|外科","\N"
"00cfb942d09f51ca1090b1e11d3a1e1a","检查结果","DR手掌正斜位(左侧)","part_item","结果","|手|手掌|掌（DR）","\N"
"00cff94228392bec59be2a37c5ae77fe","主动脉根部内径","椎动脉彩超-男405室女410室","other","主动脉内径（根部）","心功能","\N"
"00d01cb66b212c6d7ab2a67ba3b9b288","描述","核磁-(T)头","part_item","描述","|头（MRI）","\N"
"00d049feabd681b180c1342cef333bf3","既往疾病史","内科(赠送)","other","既往史","病史记录","\N"
"00d0b33b9ec7d7d21b0cb945f7c950a0","血清甘油三酯TG","血脂四项","sh_item","甘油三酯","血脂","血"
"00d0e79225329c21f474fd2c33a7c991","鳞状细胞癌抗原","爱佳贝5项外送(女)","sh_item","鳞状细胞相关抗原测定","肿瘤标志物","\N"
"00d0fa4bbc6c9664c85ad05ca42ef8b8","癌胚抗原","蛋白芯片检测(女C12)","sh_item","癌胚抗原CEA","肿瘤标志物","血"
"00d1518c52ef79960b89285f33e9242d","四环素","解脲支原体(分泌物)","sh_item","四环素","衣原体/支原体/药敏","血"
"00d1c989ae4806574cf977c981374429","鳞状细胞抗原SCC","C12蛋白芯片检查(女)","sh_item","鳞状细胞相关抗原测定","肿瘤标志物","\N"
"00d1e03a4e731d4bb8941e10cba37c03","孕酮(PRO)","女性性激素6项","sh_item","孕酮","性激素","血"
"00d27a17291841a69ea87176c2a90d7d","乙肝病毒E抗原","(AM)乙肝五项","sh_item","乙型肝炎病毒（E抗原）","乙肝检测","\N"
"00d3004d528980be4dd8abf3b2eb9210","全血粘度中切","血粘度检测","sh_item","全血粘度（中切）","血流变","血"
"00d3e31e7cf62c8548912953cb787dde","小结","CT(检查)腰椎","part_item","小结","|腰|腰椎（CT）","\N"
"00d3ecb693877a5c36268e9342de732c","小结","核磁盆腔","part_item","小结","|盆腔（MRI）","\N"
"00d3f9399f3688536e257a97bdbaaa31","糖类抗原50","(●外送)C12男(肿瘤标志物十二项)","sh_item","糖链抗原CA50","肿瘤标志物","\N"
"00d4adeef2877bef4acf4c841ffcb9e1","甲胎蛋白(C12)","甲胎蛋白定量(AFP)","sh_item","甲胎蛋白AFP","肿瘤标志物","血"
"00d4d30d6896bbe22bb661cc6ef25c66","肌酸激酶","心肌酶谱检测B","sh_item","肌酸激酶","心肌酶","血"
"00d5235da4beb1a4dadfb91514da9d7c","小结","MRT核磁检查(颈椎)负一楼","part_item","小结","|颈椎|颈（MRI）","\N"
"00d529bf76ddf9ee3fce18e5df1a94f3","糖类抗原(CA199)","女性多肿瘤标志物检测(新C7)","sh_item","糖链抗原CA199","肿瘤标志物","\N"
"00d53a06f5fad728d284d7474e8dfaa4","CA125(C)","肿瘤12项检测(女)","sh_item","糖链抗原CA125","肿瘤标志物","\N"
"00d54f5620339418ad5b7f72a6c97dd4","全血镁","微量元素五项(AY)","sh_item","镁测定","微量元素测定","血"
"00d59be0f57279c2bf0a200050c5cf22","神经元特异性烯醇化酶","肿瘤标志物8项(男)","sh_item","神经元特异性烯醇化酶","肿瘤标志物","血"
"00d5ced597c79f5213ff5da5c14d9168","淋巴结","外科?查(含肛检)","\N","（淋巴结）（彩超）（）","内科|外科","\N"
"00d5dde19311d4b79a0b38184c1f8773","脊柱","女外科检查(057科室)","other","脊柱","内科|外科","\N"
"00d61e607c301be459ca3e21f5ee9c1f","一秒钟用力吐气量参考值","肺功能检查(职业病)","other","用力肺活量参考值（1秒钟）","肺功能","\N"
"00d64716fd570d946c5cab54235f70fc","HPV83","HPV23分型(人乳头瘤病毒)","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00d6d5cf2c79b0f63479939740d3927e","小结","2.1SEPTIN9无创大肠癌早期筛查-美因电子版","other","小结","肿瘤标志物","\N"
"00d6efd047e95fb1ee2c0aad4fd4108b","舒张压","身高、体重、血压(活动赠送)","other","舒张压","一般检查","血"
"00d7361303e9a07dd9eb8e40a5f0b49a","矫正视力","眼科检查","other","矫正视力","眼科检查","\N"
"00d740f783ed482b3f8aeb92a3714a5d","CA199(C12)","男性肿瘤13项","sh_item","糖链抗原CA199","肿瘤标志物","\N"
"00d7dc699d8a128cd330cc6ba26dd0f6","甲胎蛋白(AFP)","TM12(肿瘤标志物12项)","sh_item","甲胎蛋白AFP","肿瘤标志物","血"
"00d85492b534267dc50d643c27bdb0f5","血清球蛋白(计数值)","肝功6项","sh_item","球蛋白","肝功能","血"
"00d8719260bd19f3495dd84c0fc6bd5a","其它","纯音测听","other","其它","\N","\N"
"00d8fc178b75299e6c9cb3e893064b2d","沙眼","外眼检查","other","砂眼","眼科检查","\N"
"00d96380bcfd5a7e68fb0f5739c5fb66","眼睑","停用眼科检查(外眼/裂隙灯/辨色力)","other","眼睑","眼科检查","\N"
"00d9b2cc6ec4bff25e2eb81415878fc3","血清总胆固醇","血脂四项","sh_item","总胆固醇","血脂","血"
"00d9b7b1c56f05d920404868a635a991","耳鼻喉检查结果","耳鼻喉检查","other","检查结果（耳|鼻|喉）","耳鼻喉检查","\N"
"00da0d10879f11e8e5b6700b2f02d747","糖链抗原15-3测定","男性肿瘤标志5项","sh_item","糖链抗原CA153","肿瘤标志物","\N"
"00dacc3843ebab0f150c1a96f30f642d","描述","腰椎MRI平扫(不出片)","part_item","描述","|腰|腰椎（MRI）","\N"
"00daf3382f0c595db8db1995041295d9","裸眼视力左","眼科检查(外眼、眼底、眼压、裂隙灯)","other","裸眼视力（左）","眼科检查","\N"
"00db3507bf1ab69c1722a2d788a06ffc","阴茎","外科检查(含直肠指检)","other","外生殖器","内科|外科","\N"
"00dc4591bec724f08a92f54a3e90d420","体重","身高CM体重KG血压体重指数","other","体重","一般检查","\N"
"00dc4a60c62170e7cdb26656b013f381","虹膜","KS视力色觉检查","other","虹膜","眼科检查","\N"
"00dc70803777daa2da191bba01941db3","检查结果","DR颈椎左、右侧斜位检查","part_item","结果","|颈椎|颈（DR）","\N"
"00dd503620f720b1368893c588829956","HPV16型基因分型(高危型)","人乳头瘤病毒基因分型检测(HPV25型)","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"00dd80cb5caf76955b19e881e9ff4aea","CA125","六项肿瘤标志物联合检测(TM6女)0","sh_item","糖链抗原CA125","肿瘤标志物","\N"
"00dda25efb545845fb990f31b2919238","?疹","外科检查(含肛检)","\N","\N","内科|外科","\N"
"00dda676aa9a519e36dc0e6d522799aa","左室内径(收缩期)","OY心脏彩超(出图文)","other","收末期内径（左室）","心功能","\N"
"00de0b9a4d5e8f1e237ac6c796d4caae","小结","3.2APOE基因检测套餐(美因)电子","other","小结","基因检测","\N"
"00de120cd6b12b82c466ecc0c0b1d715","抗链球菌溶血素O(ASO)","风湿2项","sh_item","抗溶血性链球菌“O”","风湿检查","血"
"00de1d83d88a394556cb08927344b07c","促黄体生成素(LH)","性激素全套","sh_item","促黄体生成素","性激素","血"
"00df101c93073d226d1ae17edc209a8a","血清Α-羟丁酸脱氢酶测定(Α-HBD)","心肌酶谱三项","sh_item","A羟基丁酸脱氢酶","心肌酶","血"
"00df6d6853d78e2493a680900efbdf60","Β2微球蛋白(Β2-MG)","尿敏感肾功能7项","sh_item","Β2-微球蛋白","肾功能","尿"
"00df9eddde964fbd556301d06054a34f","描述","核磁检查(腰椎)","part_item","描述","|腰|腰椎（MRI）","\N"
"00dfa6fe309369effb3f2daeacd369ee","白蛋白","肝功8项","sh_item","白蛋白","肝功能","血"
